green_channel,red_channel,ir_channel,Anomaly
61203,27531,40976,0
61182,27513,40933,0
61160,27493,40886,0
61137,27471,40836,0
61107,27444,40779,0
61070,27411,40716,0
61034,27377,40653,0
60998,27344,40594,0
60959,27311,40534,0
60921,27277,40472,0
60887,27242,40413,0
60856,27208,40358,0
60825,27175,40304,0
60796,27145,40252,0
60772,27118,40203,0
60750,27092,40159,0
60730,27069,40117,0
60713,27050,40080,0
60701,27035,40049,0
60689,27023,40020,0
60676,27009,39991,0
60663,26995,39967,0
60654,26982,39950,0
60645,26968,39936,0
60637,26956,39921,0
60629,26948,39908,0
60624,26944,39895,0
60619,26941,39880,0
60615,26936,39863,0
60610,26932,39848,0
60604,26927,39834,0
60595,26919,39817,0
60583,26906,39795,0
60571,26894,39774,0
60560,26885,39759,0
60546,26876,39745,0
60532,26865,39726,0
60520,26855,39706,0
60511,26846,39691,0
60505,26840,39681,0
60498,26834,39671,0
60492,26829,39661,0
60486,26827,39651,0
60478,26823,39638,0
60470,26817,39622,0
60465,26811,39606,0
60458,26807,39591,0
60446,26800,39574,0
60432,26788,39556,0
60421,26775,39540,0
60411,26764,39527,0
60403,26754,39517,0
60397,26745,39507,0
60393,26738,39497,0
60389,26733,39488,0
60383,26728,39477,0
60376,26725,39464,0
60370,26724,39452,0
60364,26722,39439,0
60356,26717,39423,0
60345,26708,39403,0
60333,26696,39383,0
60321,26682,39364,0
60307,26666,39344,0
60294,26649,39327,0
60282,26637,39317,0
60274,26633,39314,0
60273,26636,39321,0
60288,26653,39347,0
60325,26693,39401,0
60384,26755,39486,0
60461,26835,39606,0
60564,26938,39776,0
60705,27079,40024,0
60890,27267,40368,0
61121,27504,40809,0
61394,27782,41337,0
61703,28092,41928,0
62032,28419,42552,0
62361,28746,43176,0
62681,29063,43774,0
62982,29359,44325,0
63252,29621,44810,0
63484,29838,45218,0
63675,30008,45546,0
63821,30137,45794,0
63920,30222,45962,0
63975,30266,46051,0
63988,30272,46068,0
63965,30245,46021,0
63910,30191,45921,0
63829,30114,45779,0
63730,30024,45607,0
63617,29920,45415,0
63495,29805,45207,0
63370,29683,44989,0
63247,29561,44768,0
63124,29441,44548,0
63003,29323,44330,0
62888,29208,44116,0
62782,29101,43914,0
62682,29002,43725,0
62586,28906,43547,0
62496,28816,43386,0
62413,28735,43240,0
62336,28665,43106,0
62266,28602,42979,0
62208,28547,42864,0
62158,28501,42762,0
62112,28458,42668,0
62064,28413,42578,0
62014,28366,42492,0
61965,28320,42409,0
61915,28272,42324,0
61862,28217,42232,0
61805,28158,42132,0
61747,28098,42029,0
61689,28038,41925,0
61634,27979,41821,0
61583,27925,41721,0
61537,27878,41628,0
61498,27838,41541,0
61464,27801,41461,0
61437,27771,41394,0
61413,27750,41340,0
61392,27731,41296,0
61375,27714,41262,0
61366,27705,41237,0
61366,27704,41221,0
61370,27709,41214,0
61377,27720,41216,0
61389,27736,41230,0
61406,27757,41255,0
61424,27778,41282,0
61442,27796,41308,0
61463,27815,41336,0
61481,27835,41363,0
61495,27853,41384,0
61508,27868,41397,0
61519,27881,41404,0
61525,27887,41405,0
61523,27883,41399,0
61516,27869,41385,0
61507,27852,41366,0
61494,27831,41340,0
61473,27803,41303,0
61448,27773,41257,0
61420,27742,41205,0
61388,27710,41144,0
61350,27674,41076,0
61313,27635,41007,0
61280,27595,40942,0
61247,27554,40877,0
61211,27511,40812,0
61176,27475,40747,0
61142,27445,40685,0
61108,27417,40626,0
61072,27388,40568,0
61042,27363,40516,0
61019,27343,40473,0
60996,27323,40437,0
60971,27302,40399,0
60948,27282,40361,0
60928,27263,40326,0
60906,27244,40293,0
60885,27223,40260,0
60869,27204,40231,0
60858,27188,40205,0
60844,27177,40180,0
60831,27167,40155,0
60819,27161,40133,0
60806,27157,40114,0
60790,27150,40099,0
60772,27140,40083,0
60758,27131,40067,0
60747,27122,40054,0
60739,27112,40043,0
60732,27101,40034,0
60728,27093,40024,0
60723,27085,40011,0
60715,27074,39994,0
60707,27063,39976,0
60702,27058,39959,0
60696,27055,39943,0
60686,27048,39926,0
60674,27042,39912,0
60665,27038,39901,0
60657,27033,39890,0
60650,27028,39880,0
60646,27025,39872,0
60645,27026,39866,0
60642,27025,39856,0
60634,27021,39842,0
60627,27017,39830,0
60622,27018,39819,0
60615,27015,39807,0
60605,27006,39793,0
60596,26998,39780,0
60590,26995,39774,0
60583,26993,39771,0
60574,26988,39765,0
60563,26979,39755,0
60550,26971,39740,0
60536,26963,39720,0
60523,26951,39695,0
60511,26935,39668,0
60498,26919,39645,0
60483,26903,39624,0
60469,26887,39603,0
60458,26875,39582,0
60453,26867,39563,0
60452,26861,39548,0
60454,26856,39536,0
60460,26858,39534,0
60474,26873,39553,0
60498,26904,39595,0
60539,26955,39667,0
60604,27027,39778,0
60699,27123,39935,0
60829,27252,40152,0
60998,27422,40451,0
61213,27639,40849,0
61473,27900,41339,0
61765,28193,41899,0
62080,28508,42501,0
62404,28829,43117,0
62717,29135,43712,0
63006,29413,44258,0
63263,29660,44742,0
63483,29873,45153,0
63658,30044,45481,0
63787,30168,45723,0
63873,30249,45885,0
63922,30290,45975,0
63933,30292,45994,0
63913,30262,45947,0
63867,30211,45849,0
63800,30144,45712,0
63711,30060,45543,0
63606,29959,45347,0
63493,29849,45133,0
63376,29736,44908,0
63255,29617,44675,0
63134,29493,44440,0
63018,29371,44209,0
62906,29257,43988,0
62795,29149,43777,0
62684,29044,43572,0
62579,28946,43381,0
62480,28856,43208,0
62387,28773,43051,0
62303,28695,42909,0
62230,28626,42783,0
62168,28568,42671,0
62114,28517,42571,0
62065,28470,42480,0
62020,28426,42398,0
61976,28386,42320,0
61930,28345,42243,0
61886,28301,42165,0
61847,28257,42087,0
61809,28213,42007,0
61768,28169,41925,0
61728,28126,41840,0
61695,28089,41760,0
61665,28059,41685,0
61633,28031,41613,0
61604,28006,41549,0
61579,27984,41493,0
61556,27964,41441,0
61530,27942,41392,0
61507,27921,41347,0
61490,27907,41311,0
61478,27898,41284,0
61470,27891,41263,0
61468,27891,41250,0
61473,27893,41248,0
61483,27898,41254,0
61495,27904,41264,0
61506,27914,41279,0
61519,27925,41301,0
61532,27934,41324,0
61543,27939,41346,0
61551,27944,41366,0
61557,27952,41386,0
61558,27958,41400,0
61551,27958,41406,0
61540,27956,41406,0
61528,27952,41401,0
61511,27945,41388,0
61491,27932,41364,0
61471,27915,41331,0
61452,27896,41292,0
61433,27875,41251,0
61412,27854,41207,0
61389,27833,41161,0
61366,27814,41115,0
61339,27793,41064,0
61309,27770,41010,0
61279,27745,40959,0
61252,27718,40911,0
61224,27686,40861,0
61198,27656,40809,0
61174,27633,40761,0
61151,27615,40716,0
61130,27598,40674,0
61110,27580,40636,0
61091,27562,40604,0
61070,27542,40574,0
61045,27518,40539,0
61021,27496,40500,0
61001,27479,40465,0
60985,27466,40434,0
60972,27454,40406,0
60963,27444,40381,0
60957,27435,40359,0
60949,27424,40337,0
60940,27412,40315,0
60932,27404,40295,0
60927,27400,40278,0
60922,27394,40263,0
60916,27387,40244,0
60912,27380,40225,0
60912,27374,40210,0
60909,27367,40196,0
60903,27356,40181,0
60894,27343,40163,0
60883,27331,40148,0
60867,27321,40135,0
60850,27312,40120,0
60835,27306,40105,0
60825,27305,40095,0
60815,27303,40085,0
60808,27298,40071,0
60802,27292,40054,0
60794,27284,40035,0
60785,27274,40017,0
60776,27266,40003,0
60768,27260,39991,0
60761,27257,39979,0
60756,27255,39969,0
60754,27252,39961,0
60755,27247,39952,0
60752,27238,39937,0
60744,27226,39914,0
60734,27213,39891,0
60725,27203,39870,0
60717,27194,39846,0
60706,27183,39819,0
60694,27170,39796,0
60682,27160,39780,0
60667,27147,39766,0
60651,27132,39747,0
60635,27117,39726,0
60623,27104,39711,0
60611,27090,39700,0
60598,27075,39688,0
60590,27068,39680,0
60593,27075,39684,0
60605,27096,39704,0
60630,27128,39743,0
60674,27176,39811,0
60744,27246,39919,0
60839,27341,40073,0
60961,27463,40283,0
61124,27622,40568,0
61332,27827,40947,0
61581,28076,41418,0
61864,28357,41963,0
62172,28661,42554,0
62490,28975,43159,0
62799,29279,43741,0
63086,29556,44277,0
63343,29801,44753,0
63564,30010,45159,0
63742,30178,45483,0
63875,30302,45723,0
63968,30389,45884,0
64023,30436,45970,0
64039,30443,45986,0
64021,30417,45940,0
63976,30366,45847,0
63908,30293,45717,0
63817,30200,45553,0
63711,30093,45360,0
63595,29976,45143,0
63470,29851,44907,0
63336,29719,44655,0
63197,29584,44397,0
63060,29452,44144,0
62925,29323,43898,0
62792,29196,43658,0
62670,29077,43430,0
62559,28970,43221,0
62455,28871,43033,0
62360,28779,42860,0
62279,28696,42705,0
62209,28625,42572,0
62145,28561,42455,0
62084,28498,42344,0
62029,28437,42240,0
61980,28381,42143,0
61934,28328,42051,0
61889,28279,41959,0
61848,28237,41871,0
61812,28203,41791,0
61776,28170,41718,0
61739,28134,41646,0
61705,28098,41578,0
61676,28067,41516,0
61648,28038,41456,0
61620,28009,41397,0
61592,27981,41343,0
61564,27955,41297,0
61537,27929,41256,0
61512,27905,41223,0
61494,27892,41204,0
61484,27887,41195,0
61480,27886,41192,0
61481,27886,41192,0
61491,27892,41200,0
61505,27905,41215,0
61520,27921,41232,0
61536,27938,41252,0
61552,27958,41277,0
61568,27977,41306,0
61582,27992,41335,0
61594,28004,41363,0
61603,28015,41390,0
61610,28024,41414,0
61614,28029,41427,0
61615,28030,41432,0
61613,28028,41433,0
61607,28023,41424,0
61596,28008,41401,0
61583,27986,41367,0
61567,27961,41327,0
61548,27933,41280,0
61521,27901,41226,0
61489,27870,41169,0
61458,27845,41115,0
61425,27821,41063,0
61390,27793,41005,0
61355,27763,40945,0
61321,27732,40889,0
61290,27699,40837,0
61261,27665,40787,0
61233,27634,40744,0
61207,27607,40706,0
61183,27580,40668,0
61161,27553,40628,0
61141,27531,40592,0
61122,27514,40560,0
61100,27497,40528,0
61075,27481,40496,0
61053,27470,40465,0
61032,27457,40436,0
61009,27437,40404,0
60985,27415,40370,0
60966,27395,40340,0
60951,27378,40313,0
60937,27360,40286,0
60922,27345,40258,0
60909,27332,40234,0
60899,27316,40213,0
60885,27296,40188,0
60868,27277,40159,0
60852,27262,40132,0
60836,27249,40103,0
60819,27233,40071,0
60803,27217,40036,0
60790,27204,40007,0
60775,27192,39981,0
60760,27180,39957,0
60749,27169,39935,0
60741,27163,39916,0
60731,27158,39900,0
60719,27153,39884,0
60709,27151,39869,0
60704,27150,39856,0
60700,27146,39846,0
60691,27137,39836,0
60682,27128,39827,0
60672,27122,39819,0
60658,27115,39807,0
60643,27107,39789,0
60630,27100,39770,0
60620,27096,39753,0
60611,27090,39736,0
60600,27082,39718,0
60589,27071,39699,0
60576,27058,39677,0
60560,27040,39654,0
60542,27019,39631,0
60526,27000,39610,0
60511,26981,39591,0
60495,26962,39571,0
60476,26944,39547,0
60459,26929,39525,0
60442,26916,39507,0
60426,26904,39491,0
60414,26896,39478,0
60410,26894,39474,0
60416,26904,39487,0
60432,26926,39519,0
60465,26964,39575,0
60519,27024,39665,0
60595,27105,39793,0
60699,27208,39961,0
60833,27339,40181,0
61002,27506,40474,0
61211,27716,40853,0
61459,27966,41313,0
61741,28246,41840,0
62046,28546,42411,0
62357,28851,42995,0
62657,29146,43563,0
62937,29421,44093,0
63190,29671,44571,0
63407,29885,44977,0
63582,30053,45298,0
63713,30177,45536,0
63805,30260,45698,0
63860,30303,45787,0
63877,30307,45805,0
63866,30280,45761,0
63829,30230,45666,0
63768,30162,45532,0
63685,30074,45364,0
63583,29971,45170,0
63470,29859,44959,0
63350,29739,44736,0
63226,29613,44504,0
63101,29488,44272,0
62978,29367,44043,0
62860,29248,43818,0
62747,29133,43601,0
62642,29025,43399,0
62548,28931,43216,0
62460,28844,43048,0
62379,28761,42894,0
62310,28689,42755,0
62253,28627,42633,0
62202,28570,42520,0
62156,28516,42417,0
62115,28469,42326,0
62076,28430,42246,0
62037,28392,42166,0
61997,28354,42086,0
61957,28315,42006,0
61915,28273,41923,0
61872,28225,41834,0
61830,28177,41745,0
61789,28136,41660,0
61748,28101,41579,0
61712,28067,41503,0
61682,28035,41433,0
61655,28007,41372,0
61627,27980,41318,0
61599,27954,41270,0
61573,27932,41231,0
61550,27919,41202,0
61532,27911,41183,0
61519,27906,41170,0
61512,27906,41163,0
61511,27909,41161,0
61512,27911,41162,0
61515,27911,41165,0
61522,27915,41176,0
61531,27925,41192,0
61539,27935,41207,0
61545,27943,41219,0
61554,27953,41232,0
61563,27963,41245,0
61570,27969,41257,0
61571,27971,41263,0
61568,27970,41263,0
61565,27967,41258,0
61559,27960,41249,0
61552,27952,41232,0
61542,27944,41211,0
61527,27930,41185,0
61507,27913,41153,0
61484,27892,41117,0
61461,27868,41079,0
61436,27842,41037,0
61410,27811,40986,0
61384,27778,40931,0
61361,27751,40881,0
61340,27728,40834,0
61317,27707,40787,0
61294,27686,40741,0
61272,27667,40699,0
61249,27648,40661,0
61224,27627,40626,0
61198,27605,40595,0
61174,27585,40568,0
61150,27567,40539,0
61123,27545,40504,0
61099,27521,40467,0
61081,27501,40432,0
61063,27481,40400,0
61043,27459,40371,0
61024,27440,40346,0
61009,27426,40327,0
60997,27415,40308,0
60983,27403,40289,0
60968,27391,40270,0
60955,27378,40255,0
60941,27364,40239,0
60928,27350,40221,0
60920,27338,40206,0
60916,27329,40191,0
60911,27321,40173,0
60903,27311,40152,0
60895,27302,40132,0
60886,27293,40114,0
60876,27283,40097,0
60863,27273,40077,0
60850,27264,40055,0
60835,27253,40032,0
60819,27240,40009,0
60804,27227,39983,0
60793,27217,39958,0
60782,27208,39934,0
60769,27196,39910,0
60756,27182,39890,0
60746,27170,39872,0
60736,27159,39852,0
60721,27147,39827,0
60704,27136,39800,0
60689,27126,39772,0
60678,27115,39748,0
60667,27102,39725,0
60658,27094,39705,0
60651,27089,39690,0
60644,27084,39677,0
60635,27076,39662,0
60627,27068,39646,0
60622,27059,39629,0
60615,27045,39611,0
60605,27029,39590,0
60593,27012,39569,0
60582,26999,39550,0
60568,26986,39531,0
60549,26974,39507,0
60532,26961,39486,0
60519,26948,39467,0
60506,26933,39447,0
60492,26917,39423,0
60482,26905,39404,0
60481,26901,39396,0
60488,26903,39398,0
60504,26912,39413,0
60534,26940,39452,0
60586,26992,39526,0
60661,27065,39638,0
60758,27158,39787,0
60881,27277,39983,0
61035,27429,40244,0
61227,27620,40587,0
61465,27856,41020,0
61744,28136,41534,0
62048,28443,42101,0
62362,28761,42691,0
62676,29075,43278,0
62974,29370,43837,0
63245,29632,44343,0
63479,29855,44778,0
63678,30038,45137,0
63837,30180,45419,0
63953,30281,45620,0
64025,30342,45743,0
64058,30365,45800,0
64057,30357,45799,0
64024,30321,45745,0
63963,30256,45641,0
63884,30172,45499,0
63792,30077,45329,0
63687,29971,45137,0
63572,29854,44929,0
63451,29731,44712,0
63326,29608,44490,0
63197,29484,44266,0
63070,29362,44047,0
62949,29246,43835,0
62836,29139,43632,0
62728,29037,43435,0
62624,28939,43243,0
62524,28846,43066,0
62432,28760,42902,0
62347,28679,42750,0
62267,28606,42610,0
62197,28543,42481,0
62137,28488,42364,0
62079,28436,42256,0
62024,28387,42155,0
61976,28342,42062,0
61932,28299,41975,0
61885,28257,41892,0
61834,28216,41809,0
61784,28175,41730,0
61738,28136,41653,0
61692,28095,41576,0
61650,28055,41503,0
61614,28021,41440,0
61584,27992,41388,0
61555,27967,41339,0
61529,27946,41297,0
61506,27928,41264,0
61484,27913,41233,0
61463,27900,41204,0
61447,27890,41183,0
61438,27885,41173,0
61435,27884,41172,0
61437,27885,41175,0
61445,27889,41181,0
61455,27897,41193,0
61465,27907,41209,0
61471,27916,41223,0
61475,27923,41232,0
61476,27929,41239,0
61473,27931,41246,0
61466,27929,41248,0
61457,27926,41246,0
61449,27925,41238,0
61441,27925,41226,0
61427,27920,41209,0
61411,27910,41189,0
61395,27899,41169,0
61379,27885,41144,0
61361,27871,41115,0
61346,27861,41085,0
61332,27854,41055,0
61316,27845,41023,0
61297,27833,40990,0
61275,27820,40956,0
61252,27802,40922,0
61226,27776,40886,0
61197,27747,40847,0
61170,27720,40811,0
61146,27699,40778,0
61125,27680,40741,0
61106,27658,40705,0
61090,27636,40671,0
61072,27615,40639,0
61052,27591,40604,0
61033,27566,40569,0
61018,27544,40535,0
61001,27520,40502,0
60978,27493,40467,0
60951,27467,40431,0
60926,27441,40399,0
60902,27413,40368,0
60877,27385,40338,0
60852,27363,40311,0
60833,27349,40291,0
60819,27344,40277,0
60809,27344,40267,0
60806,27349,40261,0
60807,27360,40260,0
60808,27371,40259,0
60804,27377,40251,0
60799,27381,40239,0
60795,27383,40224,0
60789,27379,40202,0
60778,27367,40173,0
60764,27352,40142,0
60750,27335,40112,0
60733,27316,40077,0
60714,27297,40039,0
60699,27284,40005,0
60689,27276,39976,0
60680,27269,39952,0
60669,27259,39928,0
60655,27247,39906,0
60641,27239,39887,0
60626,27233,39873,0
60610,27226,39861,0
60595,27217,39849,0
60582,27209,39833,0
60566,27201,39814,0
60550,27192,39796,0
60538,27184,39786,0
60531,27178,39782,0
60527,27170,39773,0
60523,27159,39758,0
60519,27152,39746,0
60515,27148,39739,0
60510,27145,39731,0
60507,27144,39720,0
60506,27147,39712,0
60504,27151,39708,0
60502,27153,39705,0
60499,27152,39702,0
60502,27153,39697,0
60507,27151,39692,0
60505,27144,39682,0
60495,27134,39668,0
60481,27123,39653,0
60465,27111,39638,0
60450,27102,39625,0
60440,27100,39617,0
60442,27107,39621,0
60454,27123,39641,0
60475,27150,39676,0
60513,27194,39735,0
60574,27260,39829,0
60658,27346,39960,0
60765,27451,40127,0
60894,27575,40336,0
61048,27723,40596,0
61234,27900,40919,0
61449,28107,41313,0
61691,28344,41777,0
61953,28603,42288,0
62217,28870,42812,0
62473,29133,43321,0
62714,29382,43798,0
62934,29607,44224,0
63121,29794,44580,0
63269,29939,44857,0
63382,30046,45061,0
63458,30113,45196,0
63496,30141,45261,0
63498,30136,45262,0
63471,30105,45208,0
63419,30052,45109,0
63343,29974,44966,0
63249,29876,44787,0
63143,29767,44585,0
63027,29648,44366,0
62903,29519,44135,0
62775,29390,43899,0
62650,29266,43666,0
62526,29146,43436,0
62404,29027,43209,0
62289,28919,42995,0
62183,28824,42801,0
62084,28737,42623,0
61993,28659,42458,0
61915,28594,42315,0
61849,28539,42195,0
61795,28491,42090,0
61749,28447,41998,0
61713,28409,41918,0
61682,28375,41849,0
61648,28343,41785,0
61611,28310,41724,0
61574,28276,41672,0
61542,28245,41628,0
61511,28217,41589,0
61482,28191,41550,0
61459,28170,41512,0
61440,28155,41479,0
61426,28141,41448,0
61415,28130,41417,0
61409,28125,41392,0
61405,28125,41373,0
61401,28126,41356,0
61395,28126,41341,0
61391,28128,41330,0
61390,28131,41324,0
61390,28133,41324,0
61392,28136,41328,0
61397,28141,41335,0
61406,28151,41348,0
61415,28163,41363,0
61421,28175,41376,0
61428,28186,41390,0
61434,28193,41404,0
61437,28196,41414,0
61437,28197,41423,0
61436,28195,41432,0
61433,28188,41438,0
61428,28179,41439,0
61427,28173,41437,0
61431,28172,41436,0
61434,28170,41432,0
61430,28166,41423,0
61421,28161,41413,0
61409,28155,41402,0
61393,28145,41386,0
61375,28131,41360,0
61358,28116,41328,0
61342,28103,41293,0
61324,28090,41255,0
61304,28075,41212,0
61288,28057,41171,0
61276,28039,41133,0
61261,28017,41093,0
61241,27992,41053,0
61220,27967,41017,0
61199,27944,40986,0
61174,27917,40950,0
61146,27887,40912,0
61119,27861,40877,0
61093,27841,40847,0
61069,27822,40818,0
61046,27804,40788,0
61030,27790,40758,0
61017,27779,40732,0
61003,27763,40706,0
60989,27747,40679,0
60978,27736,40653,0
60968,27729,40631,0
60958,27721,40611,0
60947,27714,40591,0
60940,27708,40574,0
60934,27701,40556,0
60923,27692,40535,0
60912,27682,40512,0
60903,27676,40493,0
60893,27673,40478,0
60882,27668,40464,0
60874,27666,40452,0
60866,27665,40440,0
