green_channel,red_channel,ir_channel,Anomaly
37998,45593,26668,0
37974,45562,26637,0
37926,45514,26576,0
37932,45532,26571,0
37926,45530,26546,0
37842,45426,26430,0
37753,45315,26307,0
37727,45278,26248,0
37696,45231,26172,0
37595,45109,26019,0
37497,45005,25880,0
37464,44981,25806,0
37420,44934,25698,0
37310,44808,25518,0
37209,44696,25359,0
37151,44638,25245,0
37061,44539,25086,0
36927,44383,24878,0
36833,44279,24721,0
36789,44237,24614,0
36711,44149,24458,0
36594,44011,24263,0
36520,43932,24131,0
36482,43899,24044,0
36389,43798,23893,0
36256,43651,23699,0
36175,43570,23569,0
36133,43527,23475,0
36035,43411,23314,0
35905,43263,23127,0
35834,43195,23014,0
35792,43157,22927,0
35692,43042,22767,0
35573,42910,22596,0
35523,42866,22517,0
35495,42845,22459,0
35404,42744,22322,0
35299,42635,22178,0
35263,42615,22114,0
35236,42597,22051,0
35138,42487,21901,0
35039,42375,21747,0
35017,42358,21681,0
35003,42350,21625,0
34917,42260,21495,0
34827,42169,21369,0
34801,42156,21320,0
34766,42135,21260,0
34665,42032,21121,0
34576,41933,20992,0
34552,41907,20926,0
34520,41866,20829,0
34431,41757,20664,0
34352,41670,20535,0
34320,41642,20465,0
34266,41579,20360,0
34175,41466,20211,0
34122,41403,20122,0
34119,41402,20096,0
34086,41362,20036,0
34033,41295,19966,0
34061,41326,20005,0
34165,41447,20138,0
34256,41549,20269,0
34357,41654,20442,0
34565,41882,20766,0
34862,42211,21210,0
35152,42520,21664,0
35452,42832,22160,0
35841,43250,22785,0
36278,43722,23478,0
36670,44131,24126,0
37044,44519,24774,0
37468,44981,25505,0
37886,45447,26231,0
38211,45802,26837,0
38487,46105,27386,0
38795,46465,27978,0
39082,46808,28531,0
39273,47033,28945,0
39439,47221,29299,0
39656,47467,29686,0
39853,47686,30016,0
39952,47787,30204,0
40018,47853,30341,0
40117,47962,30505,0
40175,48030,30611,0
40137,47992,30601,0
40085,47939,30566,0
40073,47937,30559,0
40038,47901,30495,0
39944,47785,30346,0
39860,47683,30214,0
39816,47636,30123,0
39742,47546,29972,0
39615,47387,29755,0
39513,47266,29577,0
39452,47204,29444,0
39347,47091,29256,0
39192,46926,29024,0
39079,46820,28856,0
39012,46763,28737,0
38906,46649,28560,0
38770,46494,28343,0
38693,46407,28186,0
38653,46360,28066,0
38557,46245,27880,0
38431,46100,27672,0
38367,46032,27550,0
38338,46002,27464,0
38259,45904,27311,0
38164,45786,27150,0
38132,45753,27082,0
38119,45748,27038,0
38044,45664,26917,0
37964,45572,26794,0
37967,45582,26770,0
37996,45619,26767,0
37966,45579,26693,0
37938,45543,26627,0
37990,45605,26656,0
38054,45679,26701,0
38057,45672,26680,0
38063,45669,26669,0
38134,45746,26736,0
38206,45818,26803,0
38214,45817,26807,0
38223,45828,26830,0
38290,45906,26922,0
38346,45962,26996,0
38336,45940,27007,0
38319,45928,27031,0
38344,45967,27092,0
38347,45964,27099,0
38300,45898,27041,0
38278,45871,27019,0
38293,45895,27035,0
38267,45865,26991,0
38193,45778,26893,0
38154,45744,26844,0
38149,45749,26823,0
38088,45681,26726,0
37986,45563,26581,0
37934,45511,26497,0
37915,45496,26445,0
37834,45406,26322,0
37712,45279,26163,0
37639,45215,26060,0
37591,45169,25965,0
37487,45047,25788,0
37363,44908,25593,0
37301,44852,25483,0
37265,44819,25399,0
37176,44711,25240,0
37080,44596,25071,0
37051,44568,24984,0
37026,44546,24903,0
36920,44427,24731,0
36799,44294,24548,0
36746,44243,24448,0
36699,44198,24350,0
36590,44073,24167,0
36488,43953,23986,0
36453,43914,23884,0
36409,43869,23776,0
36300,43744,23601,0
36194,43625,23440,0
36152,43583,23343,0
36106,43530,23225,0
36005,43407,23046,0
35922,43310,22908,0
35896,43281,22843,0
35845,43220,22746,0
35744,43104,22602,0
35674,43036,22512,0
35644,43023,22472,0
35566,42949,22367,0
35444,42817,22211,0
35373,42745,22115,0
35346,42720,22057,0
35272,42629,21931,0
35163,42497,21763,0
35112,42437,21669,0
35102,42425,21619,0
35048,42353,21507,0
34973,42254,21372,0
34952,42230,21308,0
34951,42232,21267,0
34885,42156,21153,0
34797,42060,21024,0
34770,42044,20977,0
34759,42044,20943,0
34680,41958,20825,0
34586,41861,20701,0
34568,41860,20667,0
34571,41877,20645,0
34510,41810,20538,0
34444,41733,20428,0
34449,41742,20409,0
34457,41760,20402,0
34403,41701,20325,0
34368,41662,20280,0
34425,41736,20360,0
34514,41842,20488,0
34580,41908,20602,0
34699,42035,20802,0
34932,42290,21148,0
35201,42574,21545,0
35453,42829,21941,0
35752,43140,22427,0
36131,43542,23026,0
36502,43931,23628,0
36830,44274,24208,0
37191,44668,24857,0
37596,45119,25560,0
37951,45504,26195,0
38246,45818,26754,0
38575,46169,27340,0
38931,46552,27940,0
39210,46851,28440,0
39413,47071,28849,0
39619,47315,29261,0
39815,47555,29645,0
39924,47684,29900,0
39979,47745,30066,0
40068,47846,30248,0
40154,47948,30405,0
40153,47950,30438,0
40111,47907,30410,0
40113,47925,30428,0
40115,47947,30429,0
40038,47870,30315,0
39942,47771,30169,0
39910,47754,30096,0
39879,47736,30018,0
39767,47611,29837,0
39634,47461,29633,0
39565,47384,29503,0
39498,47306,29371,0
39360,47141,29151,0
39224,46979,28927,0
39162,46908,28782,0
39099,46839,28630,0
38969,46687,28403,0
38839,46540,28190,0
38767,46470,28050,0
38683,46381,27890,0
38535,46216,27670,0
38397,46070,27479,0
38310,45985,27337,0
38201,45864,27147,0
38038,45682,26904,0
37905,45545,26721,0
37828,45470,26607,0
37731,45359,26453,0
37611,45218,26262,0
37562,45158,26145,0
37577,45167,26097,0
37558,45126,26015,0
37508,45050,25919,0
37517,45056,25912,0
37563,45116,25957,0
37560,45110,25944,0
37529,45072,25908,0
37555,45110,25947,0
37612,45178,26018,0
37612,45171,26024,0
37586,45146,26022,0
37621,45203,26107,0
37671,45277,26203,0
37656,45266,26208,0
37631,45241,26202,0
37670,45300,26280,0
37710,45362,26353,0
37679,45336,26324,0
37647,45302,26283,0
37683,45347,26320,0
37714,45389,26354,0
37668,45336,26298,0
37610,45267,26226,0
37611,45269,26212,0
37600,45254,26175,0
37502,45137,26041,0
37390,45012,25898,0
37333,44961,25812,0
37261,44890,25697,0
37118,44737,25507,0
36982,44600,25336,0
36898,44521,25215,0
36797,44403,25051,0
36649,44227,24829,0
36537,44101,24655,0
36481,44041,24537,0
36391,43936,24368,0
36254,43780,24147,0
36161,43681,23985,0
36109,43632,23868,0
36007,43521,23684,0
35870,43366,23468,0
35788,43283,23330,0
35742,43241,23232,0
35642,43128,23067,0
35513,42983,22883,0
35440,42917,22779,0
35398,42885,22707,0
35303,42782,22569,0
35188,42659,22418,0
35130,42617,22344,0
35093,42597,22283,0
34997,42499,22146,0
34890,42395,22005,0
34854,42383,21957,0
34829,42379,21920,0
34730,42279,21790,0
34620,42162,21646,0
34587,42126,21582,0
34562,42090,21516,0
34466,41968,21366,0
34371,41850,21220,0
34346,41820,21160,0
34319,41789,21096,0
34226,41679,20953,0
34138,41579,20818,0
34111,41559,20757,0
34067,41526,20676,0
33957,41419,20528,0
33855,41325,20403,0
33807,41293,20338,0
33742,41234,20237,0
33635,41115,20081,0
33565,41041,19974,0
33549,41027,19920,0
33507,40968,19825,0
33439,40872,19708,0
33433,40857,19680,0
33490,40916,19729,0
33526,40949,19760,0
33557,40976,19801,0
33671,41106,19969,0
33852,41312,20241,0
34013,41487,20509,0
34179,41663,20809,0
34433,41943,21237,0
34740,42282,21742,0
35010,42574,22213,0
35277,42858,22697,0
35615,43230,23286,0
35973,43627,23896,0
36268,43939,24419,0
36543,44233,24928,0
36871,44602,25514,0
37184,44956,26076,0
37398,45193,26504,0
37573,45397,26879,0
37795,45666,27299,0
37993,45906,27676,0
38078,46017,27911,0
38120,46082,28080,0
38201,46192,28271,0
38262,46272,28409,0
38239,46248,28423,0
38205,46209,28408,0
38218,46226,28430,0
38205,46214,28404,0
38115,46113,28287,0
38020,46012,28173,0
37962,45955,28093,0
37869,45855,27951,0
37721,45690,27734,0
37596,45563,27548,0
37509,45488,27396,0
37374,45354,27177,0
37191,45167,26905,0
37053,45039,26690,0
36959,44955,26515,0
36818,44803,26278,0
36634,44599,25996,0
36498,44454,25776,0
36405,44355,25596,0
36274,44203,25355,0
36123,44022,25088,0
36028,43914,24900,0
35966,43850,24755,0
35861,43731,24556,0
35737,43596,24351,0
35676,43544,24231,0
35649,43526,24142,0
35578,43440,23996,0
35506,43350,23866,0
35503,43354,23841,0
35506,43376,23835,0
35448,43321,23756,0
35390,43264,23682,0
35404,43296,23701,0
35432,43340,23739,0
35403,43308,23715,0
35379,43279,23703,0
35430,43336,23773,0
35495,43399,23846,0
35501,43387,23850,0
35503,43383,23863,0
35561,43456,23943,0
35612,43522,24012,0
35603,43522,24021,0
35606,43538,24048,0
35657,43611,24125,0
35681,43650,24160,0
35652,43627,24135,0
35647,43632,24141,0
35680,43677,24180,0
35676,43663,24158,0
35628,43591,24081,0
35613,43562,24046,0
35623,43565,24041,0
35578,43505,23968,0
35495,43405,23845,0
35461,43363,23773,0
35458,43353,23725,0
35401,43278,23607,0
35311,43163,23452,0
35261,43098,23352,0
35225,43051,23265,0
35127,42934,23103,0
35000,42793,22917,0
34924,42720,22803,0
34870,42670,22711,0
34762,42553,22549,0
34643,42431,22381,0
34588,42394,22300,0
34545,42370,22230,0
34442,42269,22077,0
34332,42153,21912,0
34289,42114,21817,0
34256,42082,21718,0
34163,41973,21543,0
34066,41858,21372,0
34027,41813,21272,0
33979,41755,21161,0
33859,41617,20975,0
33736,41485,20800,0
33672,41427,20698,0
33605,41367,20588,0
33497,41255,20428,0
33415,41173,20303,0
33392,41159,20241,0
33362,41124,20151,0
33295,41035,20013,0
33250,40979,19916,0
33239,40971,19866,0
33182,40912,19767,0
33079,40797,19623,0
33016,40733,19529,0
32996,40712,19471,0
32939,40637,19358,0
32852,40528,19213,0
32812,40483,19129,0
32802,40476,19084,0
32745,40407,18989,0
32665,40313,18879,0
32650,40296,18853,0
32678,40328,18884,0
32684,40328,18894,0
32710,40354,18943,0
32832,40499,19131,0
33010,40711,19404,0
33175,40892,19669,0
33371,41099,19986,0
33662,41419,20441,0
33986,41784,20959,0
34269,42095,21446,0
34562,42416,21962,0
34929,42831,22579,0
35305,43251,23205,0
35619,43585,23755,0
35928,43908,24299,0
36290,44301,24902,0
36640,44680,25481,0
36913,44963,25964,0
37159,45214,26419,0
37426,45498,26885,0
37657,45746,27286,0
37808,45904,27581,0
37937,46042,27849,0
38077,46203,28119,0
38168,46310,28306,0
38192,46335,28401,0
38220,46371,28499,0
38263,46433,28605,0
38248,46428,28625,0
38180,46356,28568,0
38142,46312,28525,0
38119,46291,28487,0
38035,46203,28370,0
37907,46062,28193,0
37816,45964,28045,0
37747,45893,27912,0
37618,45756,27711,0
37457,45582,27473,0
37348,45466,27291,0
37272,45381,27131,0
37151,45237,26906,0
37011,45070,26663,0
36926,44969,26496,0
36861,44889,26349,0
36740,44740,26131,0
36606,44586,25910,0
36534,44519,25781,0
36476,44466,25671,0
36356,44336,25489,0
36230,44203,25305,0
36177,44154,25202,0
36139,44115,25109,0
36048,44008,24949,0
35960,43911,24796,0
35939,43899,24727,0
35929,43888,24674,0
35870,43812,24573,0
35826,43760,24498,0
35852,43797,24507,0
35888,43841,24522,0
35888,43832,24499,0
35903,43843,24516,0
35966,43915,24596,0
36013,43960,24646,0
36020,43951,24652,0
36060,43986,24708,0
36141,44078,24814,0
36178,44118,24866,0
36169,44097,24871,0
36201,44125,24925,0
36269,44200,25015,0
36285,44217,25037,0
36262,44191,25017,0
36284,44219,25054,0
36328,44275,25116,0
36317,44263,25103,0
36274,44210,25053,0
36272,44209,25056,0
36283,44223,25062,0
36231,44157,24978,0
36150,44053,24860,0
36116,44010,24802,0
36092,43978,24741,0
36009,43867,24591,0
35916,43750,24433,0
35888,43722,24356,0
35872,43706,24285,0
35787,43605,24126,0
35683,43492,23950,0
35639,43459,23850,0
35600,43430,23757,0
35497,43318,23585,0
35388,43200,23405,0
35344,43159,23298,0
35308,43121,23197,0
35216,43013,23037,0
35132,42918,22893,0
35113,42894,22819,0
35085,42856,22728,0
34997,42749,22570,0
34918,42656,22431,0
34887,42618,22345,0
34833,42549,22227,0
34733,42427,22060,0
34662,42345,21938,0
34629,42313,21863,0
34553,42234,21736,0
34445,42111,21564,0
34390,42045,21446,0
34374,42023,21374,0
34307,41941,21255,0
34204,41816,21104,0
34151,41754,21014,0
34131,41729,20955,0
34061,41637,20833,0
33967,41517,20683,0
33932,41477,20606,0
33928,41479,20567,0
33886,41429,20486,0
33843,41380,20419,0
33878,41432,20458,0
33958,41535,20557,0
34010,41595,20637,0
34084,41683,20769,0
34265,41899,21049,0
34506,42169,21407,0
34723,42399,21759,0
34967,42663,22176,0
35311,43048,22732,0
35692,43468,23346,0
36029,43828,23926,0
36371,44202,24531,0
36775,44655,25216,0
37174,45092,25889,0
37497,45437,26481,0
37801,45770,27056,0
38139,46149,27657,0
38450,46487,28201,0
38682,46731,28643,0
38896,46964,29061,0
39134,47227,29481,0
39324,47431,29812,0
39439,47547,30041,0
39549,47668,30269,0
39666,47810,30496,0
39724,47877,30628,0
39725,47870,30674,0
39751,47890,30736,0
39791,47931,30796,0
39762,47894,30750,0
39678,47793,30633,0
39628,47735,30556,0
39604,47706,30496,0
39519,47608,30353,0
39394,47466,30164,0
39321,47383,30032,0
39271,47327,29923,0
39158,47200,29744,0
39024,47054,29543,0
38961,46994,29416,0
38931,46959,29312,0
38843,46843,29130,0
38735,46706,28928,0
38681,46647,28801,0
38632,46598,28683,0
38513,46468,28478,0
38392,46332,28268,0
38344,46280,28141,0
38300,46234,28019,0
38188,46103,27820,0
38073,45968,27625,0
38025,45917,27512,0
37978,45873,27397,0
37871,45755,27220,0
37772,45652,27065,0
37743,45635,26996,0
37722,45620,26932,0
37661,45547,26829,0
37624,45503,26768,0
37652,45533,26777,0
37669,45541,26767,0
37643,45498,26716,0
37652,45501,26717,0
37716,45560,26779,0
37748,45573,26796,0
37737,45541,26765,0
37777,45576,26799,0
37863,45666,26889,0
37895,45692,26921,0
37890,45673,26912,0
37936,45712,26966,0
38004,45780,27050,0
38005,45776,27059,0
37970,45729,27021,0
37986,45740,27041,0
38019,45776,27080,0
37983,45738,27038,0
37923,45674,26964,0
37922,45681,26958,0
37929,45700,26960,0
37863,45632,26871,0
37777,45540,26757,0
37756,45527,26722,0
37747,45526,26690,0
37669,45439,26560,0
37585,45341,26415,0
37574,45331,26346,0
37563,45323,26269,0
37472,45220,26102,0
37376,45106,25936,0
37351,45075,25850,0
37317,45035,25757,0
37197,44894,25576,0
37068,44752,25396,0
37007,44690,25287,0
36947,44613,25161,0
36820,44457,24961,0
36695,44320,24784,0
36627,44258,24674,0
36550,44172,24534,0
36425,44027,24335,0
36331,43925,24178,0
36300,43887,24078,0
36243,43808,23933,0
36142,43683,23748,0
36093,43622,23628,0
36094,43612,23559,0
36047,43542,23437,0
35957,43425,23276,0
35914,43370,23177,0
35899,43354,23113,0
35825,43270,22976,0
35718,43144,22805,0
35660,43085,22705,0
35623,43058,22631,0
35528,42958,22485,0
35414,42834,22323,0
35363,42791,22239,0
35337,42772,22174,0
35250,42673,22032,0
35155,42570,21892,0
35143,42574,21863,0
35160,42610,21868,0
35126,42575,21814,0
35115,42556,21799,0
35217,42669,21936,0
35372,42842,22149,0
35504,42979,22350,0
35682,43158,22620,0
35973,43471,23046,0
36295,43828,23543,0
36576,44135,24027,0
36891,44474,24575,0
37305,44922,25244,0
37741,45390,25932,0
38130,45796,26567,0
38528,46214,27225,0
38973,46694,27943,0
39387,47133,28617,0
39726,47482,29209,0
40056,47838,29808,0
40407,48227,30420,0
40702,48542,30936,0
40919,48762,31347,0
41136,48995,31752,0
41359,49240,32143,0
41502,49386,32417,0
41576,49452,32593,0
41677,49561,32783,0
41792,49693,32965,0
41829,49728,33036,0
41804,49697,33027,0
41810,49712,33053,0
41826,49741,33084,0
41766,49682,33018,0
41669,49582,32908,0
41626,49549,32859,0
41604,49535,32816,0
41521,49436,32678,0
41418,49314,32513,0
41381,49277,32425,0
41364,49257,32349,0
41282,49148,32185,0
41188,49027,32010,0
41165,48997,31925,0
41144,48969,31843,0
41041,48842,31664,0
40928,48704,31469,0
40887,48653,31349,0
40848,48602,31226,0
40739,48466,31025,0
40631,48338,30837,0
40587,48294,30730,0
40530,48237,30610,0
40402,48096,30419,0
40285,47969,30254,0
40238,47919,30162,0
40186,47854,30041,0
40092,47732,29870,0
40032,47659,29758,0
40033,47668,29722,0
40013,47643,29657,0
39951,47563,29553,0
39922,47531,29505,0
39932,47550,29503,0
39902,47508,29443,0
39833,47419,29348,0
39818,47404,29327,0
39846,47441,29354,0
39829,47414,29325,0
39782,47352,29269,0
39795,47365,29286,0
39839,47412,29334,0
39820,47382,29310,0
39766,47321,29259,0
39763,47333,29279,0
39779,47361,29312,0
39735,47305,29256,0
39677,47232,29182,0
39690,47249,29199,0
39721,47285,29224,0
39681,47230,29144,0
39630,47161,29042,0
39640,47177,29019,0
39643,47195,28987,0
39559,47108,28851,0
39457,47002,28699,0
39418,46975,28623,0
39377,46941,28538,0
39258,46810,28362,0
39133,46674,28186,0
39076,46619,28085,0
39016,46553,27970,0
38891,46404,27776,0
38770,46262,27589,0
38703,46185,27455,0
38618,46084,27283,0
38475,45916,27043,0
38357,45783,26846,0
38292,45715,26717,0
38192,45608,26548,0
38050,45448,26332,0
37960,45348,26182,0
37923,45309,26088,0
37836,45214,25929,0
37705,45074,25726,0
37632,45006,25601,0
37603,44990,25525,0
37522,44902,25380,0
37414,44771,25208,0
37369,44716,25116,0
37361,44701,25057,0
37297,44612,24924,0
37202,44491,24765,0
37161,44451,24685,0
37148,44441,24630,0
37079,44350,24502,0
36993,44240,24364,0
36972,44218,24320,0
36963,44208,24288,0
36882,44106,24160,0
36793,43994,24016,0
36776,43977,23962,0
36762,43973,23915,0
36678,43883,23784,0
36604,43799,23664,0
36613,43816,23644,0
36624,43836,23624,0
36560,43763,23511,0
36489,43677,23389,0
36475,43661,23338,0
36450,43635,23274,0
36358,43531,23135,0
36279,43440,23012,0
36264,43424,22957,0
36239,43395,22880,0
36159,43302,22745,0
36092,43234,22646,0
36068,43224,22597,0
36007,43165,22490,0
35894,43040,22324,0
35817,42962,22213,0
35785,42940,22154,0
35719,42870,22047,0
35630,42763,21914,0
35616,42743,21871,0
35670,42796,21907,0
35696,42808,21922,0
35707,42810,21953,0
35809,42924,22116,0
35990,43125,22383,0
36161,43306,22654,0
36350,43512,22976,0
36658,43857,23463,0
37049,44285,24058,0
37416,44673,24646,0
37777,45067,25271,0
38214,45564,26012,0
38676,46081,26779,0
39070,46506,27462,0
39444,46908,28129,0
39871,47385,28871,0
40282,47850,29591,0
40598,48198,30186,0
40888,48514,30740,0
41218,48888,31331,0
41519,49227,31865,0
41713,49434,32253,0
41868,49601,32579,0
42062,49818,32920,0
42219,49994,33200,0
42278,50059,33357,0
42320,50109,33477,0
42405,50200,33611,0
42456,50241,33673,0
42426,50194,33636,0
42400,50165,33604,0
42422,50192,33613,0
42409,50167,33563,0
42332,50070,33443,0
42273,50014,33358,0
42247,50004,33308,0
42170,49927,33188,0
42043,49788,33017,0
41957,49706,32900,0
41911,49671,32816,0
41822,49575,32669,0
41712,49445,32499,0
41665,49391,32404,0
41648,49377,32341,0
41577,49293,32212,0
41478,49180,32060,0
41437,49143,31982,0
41421,49132,31925,0
41340,49036,31787,0
41234,48910,31625,0
41189,48866,31538,0
41165,48840,31458,0
41078,48730,31293,0
40983,48616,31127,0
40967,48601,31060,0
40962,48597,31008,0
40876,48497,30872,0
40782,48395,30737,0
40768,48389,30698,0
40760,48389,30669,0
40682,48302,30564,0
40608,48223,30464,0
40615,48240,30453,0
40634,48262,30451,0
40592,48211,30387,0
40562,48178,30349,0
40604,48226,30391,0
40640,48257,30414,0
40617,48221,30372,0
40617,48217,30370,0
40672,48275,30432,0
40691,48286,30445,0
40654,48234,30399,0
40653,48230,30407,0
40692,48278,30460,0
40680,48264,30442,0
40619,48192,30369,0
40608,48180,30356,0
40636,48213,30378,0
40599,48173,30315,0
40515,48080,30203,0
40477,48044,30150,0
40461,48035,30117,0
40384,47948,30002,0
40277,47823,29848,0
40218,47762,29754,0
40172,47721,29671,0
40068,47605,29505,0
39949,47472,29321,0
39891,47421,29225,0
39843,47386,29145,0
39731,47260,28974,0
39613,47120,28794,0
39568,47071,28700,0
39527,47028,28602,0
39405,46883,28402,0
39276,46729,28194,0
39222,46671,28071,0
39167,46620,27944,0
39038,46482,27735,0
38914,46347,27536,0
38869,46299,27426,0
38823,46242,27313,0
38702,46099,27120,0
38572,45960,26932,0
38498,45893,26808,0
38418,45807,26662,0
38275,45650,26457,0
38150,45528,26297,0
38096,45488,26212,0
38031,45421,26094,0
37924,45295,25925,0
37848,45216,25804,0
37815,45194,25730,0
37741,45119,25603,0
37628,44990,25436,0
37560,44920,25329,0
37535,44899,25262,0
37469,44821,25135,0
37376,44704,24979,0
37333,44653,24895,0
37318,44640,24849,0
37247,44560,24736,0
37153,44452,24599,0
37112,44420,24534,0
37088,44408,24487,0
37007,44315,24357,0
36921,44206,24210,0
36906,44185,24152,0
36904,44184,24112,0
36834,44101,23988,0
36753,44004,23858,0
36746,44000,23822,0
36747,44011,23796,0
36673,43929,23682,0
36593,43837,23562,0
36584,43832,23523,0
36573,43829,23475,0
36486,43731,23340,0
36392,43623,23209,0
36368,43598,23161,0
36340,43571,23101,0
36240,43456,22958,0
36139,43344,22823,0
