green_channel,red_channel,ir_channel,Anomaly
26629,29839,57711,0
26590,29796,57659,0
26546,29749,57599,0
26507,29708,57539,0
26477,29676,57484,0
26445,29638,57428,0
26407,29593,57373,0
26371,29552,57328,0
26342,29523,57292,0
26313,29494,57256,0
26284,29464,57215,0
26259,29440,57174,0
26235,29419,57137,0
26209,29395,57097,0
26184,29369,57054,0
26165,29347,57015,0
26150,29326,56979,0
26132,29299,56940,0
26119,29273,56897,0
26114,29255,56857,0
26110,29242,56818,0
26101,29226,56773,0
26094,29214,56726,0
26096,29215,56688,0
26101,29223,56658,0
26098,29223,56628,0
26094,29219,56602,0
26098,29223,56592,0
26109,29236,56602,0
26122,29255,56628,0
26148,29290,56681,0
26197,29353,56777,0
26271,29443,56921,0
26371,29557,57113,0
26504,29704,57364,0
26674,29890,57675,0
26875,30103,58034,0
27099,30337,58430,0
27342,30588,58857,0
27598,30848,59303,0
27848,31100,59742,0
28080,31327,60150,0
28286,31529,60520,0
28457,31704,60848,0
28590,31843,61122,0
28692,31950,61339,0
28773,32035,61510,0
28836,32104,61643,0
28883,32153,61741,0
28918,32186,61806,0
28947,32214,61851,0
28971,32240,61883,0
28991,32257,61896,0
29008,32268,61889,0
29026,32282,61877,0
29041,32297,61863,0
29048,32301,61836,0
29049,32297,61794,0
29049,32291,61747,0
29044,32280,61695,0
29028,32259,61636,0
29008,32232,61573,0
28987,32204,61511,0
28961,32174,61446,0
28925,32137,61369,0
28886,32096,61287,0
28850,32060,61206,0
28810,32025,61125,0
28763,31979,61035,0
28713,31926,60942,0
28664,31872,60850,0
28612,31812,60757,0
28549,31741,60653,0
28478,31668,60542,0
28407,31601,60432,0
28335,31531,60323,0
28259,31453,60210,0
28190,31380,60100,0
28133,31320,60004,0
28081,31270,59920,0
28041,31230,59847,0
28021,31205,59794,0
28018,31196,59768,0
28023,31197,59759,0
28037,31206,59758,0
28063,31227,59770,0
28098,31262,59798,0
28130,31300,59831,0
28154,31334,59864,0
28177,31364,59902,0
28199,31387,59939,0
28214,31393,59963,0
28219,31387,59975,0
28217,31378,59983,0
28207,31366,59987,0
28188,31347,59979,0
28168,31325,59960,0
28153,31306,59936,0
28135,31288,59908,0
28109,31263,59874,0
28079,31230,59833,0
28055,31202,59797,0
28035,31182,59762,0
28008,31157,59714,0
27973,31123,59655,0
27941,31089,59593,0
27909,31053,59525,0
27867,31005,59445,0
27816,30951,59358,0
27764,30902,59273,0
27708,30854,59186,0
27643,30797,59094,0
27577,30734,59002,0
27514,30671,58913,0
27452,30605,58821,0
27390,30535,58724,0
27337,30473,58634,0
27295,30425,58558,0
27260,30383,58490,0
27227,30342,58418,0
27196,30305,58350,0
27170,30277,58291,0
27146,30251,58235,0
27122,30220,58175,0
27100,30190,58119,0
27074,30159,58067,0
27035,30121,58007,0
26988,30073,57938,0
26940,30024,57873,0
26893,29981,57815,0
26846,29937,57757,0
26801,29894,57695,0
26762,29859,57640,0
26729,29833,57596,0
26697,29810,57556,0
26672,29789,57518,0
26657,29779,57487,0
26650,29776,57463,0
26645,29770,57440,0
26642,29766,57418,0
26644,29768,57403,0
26646,29774,57390,0
26646,29775,57372,0
26650,29772,57350,0
26659,29770,57335,0
26667,29771,57326,0
26672,29769,57313,0
26679,29764,57295,0
26690,29764,57280,0
26702,29766,57265,0
26705,29761,57243,0
26698,29752,57218,0
26690,29742,57194,0
26678,29729,57168,0
26662,29710,57135,0
26651,29695,57103,0
26646,29687,57074,0
26638,29678,57042,0
26624,29665,57004,0
26616,29653,56971,0
26617,29647,56952,0
26623,29650,56948,0
26636,29664,56960,0
26661,29694,56999,0
26701,29740,57073,0
26756,29798,57181,0
26828,29871,57328,0
26924,29971,57525,0
27050,30105,57779,0
27200,30265,58079,0
27371,30446,58415,0
27568,30652,58786,0
27782,30876,59182,0
27997,31102,59579,0
28206,31319,59960,0
28410,31524,60319,0
28600,31714,60648,0
28765,31880,60932,0
28902,32017,61170,0
29018,32135,61368,0
29113,32235,61531,0
29188,32312,61659,0
29248,32371,61757,0
29301,32418,61833,0
29342,32450,61884,0
29364,32462,61907,0
29374,32464,61908,0
29381,32465,61901,0
29385,32462,61883,0
29378,32445,61847,0
29362,32418,61798,0
29345,32393,61748,0
29329,32367,61692,0
29308,32334,61626,0
29286,32300,61559,0
29270,32275,61499,0
29251,32255,61436,0
29227,32232,61367,0
29205,32210,61297,0
29185,32193,61234,0
29161,32178,61173,0
29136,32157,61110,0
29117,32138,61050,0
29102,32124,60993,0
29080,32105,60929,0
29045,32071,60852,0
29004,32030,60766,0
28963,31990,60682,0
28921,31947,60600,0
28880,31900,60518,0
28844,31859,60439,0
28815,31829,60367,0
28790,31804,60300,0
28773,31781,60242,0
28769,31770,60198,0
28778,31773,60167,0
28796,31783,60146,0
28821,31798,60137,0
28853,31823,60147,0
28884,31853,60172,0
28911,31877,60199,0
28939,31900,60228,0
28970,31928,60262,0
29003,31959,60298,0
29029,31986,60327,0
29047,32007,60351,0
29064,32030,60378,0
29080,32049,60402,0
29087,32053,60415,0
29090,32050,60415,0
29097,32047,60409,0
29097,32037,60394,0
29083,32015,60365,0
29061,31989,60326,0
29034,31958,60284,0
28995,31918,60236,0
28949,31870,60179,0
28908,31823,60118,0
28870,31780,60057,0
28831,31736,59991,0
28788,31686,59915,0
28746,31636,59839,0
28707,31592,59768,0
28662,31543,59693,0
28603,31483,59606,0
28537,31420,59514,0
28473,31360,59424,0
28407,31295,59334,0
28338,31228,59243,0
28274,31168,59158,0
28217,31116,59082,0
28163,31063,59008,0
28114,31010,58932,0
28077,30963,58864,0
28049,30927,58802,0
28016,30891,58737,0
27978,30852,58666,0
27946,30820,58601,0
27920,30796,58543,0
27890,30771,58486,0
27860,30742,58426,0
27836,30719,58372,0
27817,30704,58326,0
27797,30687,58280,0
27779,30667,58236,0
27764,30649,58198,0
27748,30631,58164,0
27725,30609,58124,0
27699,30586,58082,0
27682,30568,58048,0
27671,30554,58021,0
27659,30533,57990,0
27648,30513,57958,0
27645,30501,57936,0
27646,30491,57918,0
27643,30477,57892,0
27639,30465,57862,0
27638,30461,57837,0
27636,30459,57811,0
27628,30452,57779,0
27617,30444,57745,0
27608,30440,57718,0
27600,30436,57692,0
27596,30431,57666,0
27602,30428,57645,0
27611,30429,57628,0
27611,30426,57607,0
27603,30415,57577,0
27592,30403,57548,0
27582,30397,57521,0
27568,30387,57492,0
27551,30370,57457,0
27536,30352,57427,0
27524,30338,57404,0
27512,30325,57386,0
27509,30321,57376,0
27525,30338,57395,0
27558,30381,57453,0
27609,30444,57546,0
27688,30533,57680,0
27805,30659,57875,0
27959,30822,58133,0
28144,31010,58443,0
28358,31221,58799,0
28604,31462,59202,0
28873,31725,59639,0
29145,31992,60083,0
29411,32253,60516,0
29663,32504,60929,0
29893,32733,61307,0
30093,32930,61636,0
30269,33099,61921,0
30426,33248,62171,0
30559,33374,62385,0
30663,33472,62558,0
30745,33548,62698,0
30807,33609,62812,0
30845,33651,62896,0
30863,33674,62950,0
30877,33685,62978,0
30888,33691,62988,0
30887,33687,62979,0
30871,33667,62949,0
30846,33638,62903,0
30815,33608,62854,0
30781,33575,62802,0
30742,33533,62742,0
30708,33492,62682,0
30682,33457,62631,0
30657,33424,62582,0
30630,33389,62529,0
30604,33360,62480,0
30579,33341,62439,0
30552,33322,62394,0
30525,33298,62340,0
30505,33274,62286,0
30487,33247,62231,0
30458,33212,62165,0
30417,33170,62089,0
30371,33127,62008,0
30319,33083,61924,0
30258,33025,61829,0
30190,32958,61724,0
30125,32891,61618,0
30067,32828,61517,0
30010,32768,61417,0
29957,32715,61326,0
29918,32679,61251,0
29892,32655,61191,0
29866,32630,61138,0
29841,32606,61090,0
29823,32588,61055,0
29807,32569,61029,0
29790,32544,61004,0
29780,32524,60987,0
29780,32519,60981,0
29785,32522,60981,0
29791,32525,60980,0
29800,32532,60985,0
29817,32549,61001,0
29837,32570,61022,0
29851,32583,61037,0
29858,32588,61044,0
29862,32593,61049,0
29861,32594,61048,0
29849,32586,61036,0
29834,32576,61018,0
29822,32568,61001,0
29808,32559,60978,0
29792,32544,60945,0
29778,32529,60906,0
29763,32514,60865,0
29742,32490,60818,0
29715,32457,60761,0
29687,32423,60704,0
29655,32391,60648,0
29615,32352,60586,0
29570,32306,60512,0
29526,32260,60435,0
29483,32217,60362,0
29433,32170,60289,0
29378,32117,60212,0
29329,32069,60137,0
29289,32032,60068,0
29251,31994,59995,0
29213,31948,59916,0
29176,31902,59839,0
29136,31859,59765,0
29093,31813,59692,0
29052,31768,59622,0
29018,31728,59557,0
28985,31691,59492,0
28946,31651,59419,0
28903,31608,59342,0
28862,31570,59271,0
28821,31534,59204,0
28775,31495,59138,0
28731,31457,59074,0
28696,31429,59016,0
28667,31403,58964,0
28634,31370,58909,0
28598,31336,58857,0
28565,31304,58812,0
28534,31271,58764,0
28504,31233,58710,0
28481,31201,58660,0
28464,31178,58621,0
28442,31155,58582,0
28412,31124,58540,0
28381,31090,58498,0
28354,31061,58462,0
28330,31036,58425,0
28305,31009,58387,0
28281,30986,58352,0
28262,30968,58322,0
28245,30948,58290,0
28227,30925,58251,0
28210,30908,58214,0
28196,30898,58183,0
28183,30885,58148,0
28171,30868,58109,0
28166,30857,58076,0
28165,30852,58050,0
28158,30841,58019,0
28145,30821,57982,0
28130,30802,57947,0
28113,30787,57915,0
28091,30767,57877,0
28065,30742,57833,0
28046,30723,57795,0
28031,30715,57772,0
28023,30715,57764,0
28032,30729,57781,0
28067,30767,57837,0
28129,30832,57936,0
28216,30921,58080,0
28334,31040,58280,0
28490,31200,58545,0
28675,31397,58867,0
28883,31614,59235,0
29113,31847,59641,0
29358,32098,60075,0
29598,32353,60518,0
29822,32590,60941,0
30027,32799,61327,0
30212,32986,61670,0
30373,33145,61961,0
30504,33275,62201,0
30613,33387,62404,0
30707,33485,62576,0
30781,33561,62715,0
30836,33615,62819,0
30880,33656,62896,0
30917,33691,62954,0
30944,33715,62992,0
30961,33726,63012,0
30976,33732,63024,0
30989,33736,63025,0
30989,33729,63010,0
30972,33711,62978,0
30950,33695,62942,0
30927,33688,62909,0
30906,33681,62871,0
30888,33670,62826,0
30879,33663,62781,0
30878,33659,62739,0
30879,33647,62695,0
30877,33626,62648,0
30875,33605,62607,0
30874,33585,62569,0
30867,33558,62522,0
30852,33524,62462,0
30829,33486,62395,0
30792,33442,62317,0
30744,33388,62224,0
30691,33330,62124,0
30639,33275,62029,0
30585,33219,61936,0
30519,33155,61834,0
30447,33083,61728,0
30377,33015,61627,0
30308,32949,61531,0
30238,32883,61436,0
30174,32822,61347,0
30119,32768,61271,0
30066,32715,61203,0
30013,32662,61139,0
29964,32614,61085,0
29920,32577,61044,0
29875,32542,61005,0
29828,32499,60960,0
29783,32455,60919,0
29743,32416,60887,0
29702,32378,60857,0
29659,32337,60823,0
29619,32297,60790,0
29583,32262,60760,0
29547,32225,60728,0
29511,32184,60692,0
29478,32143,60657,0
29447,32103,60626,0
29412,32060,60589,0
29378,32018,60546,0
29352,31987,60506,0
29332,31967,60470,0
29312,31947,60430,0
29293,31930,60387,0
29285,31923,60350,0
29286,31928,60320,0
29283,31932,60286,0
29274,31929,60245,0
29266,31924,60201,0
29257,31917,60156,0
29243,31899,60100,0
29228,31874,60033,0
29215,31853,59969,0
29198,31836,59909,0
29175,31815,59845,0
29154,31798,59783,0
29140,31790,59730,0
29127,31780,59678,0
29112,31763,59620,0
29103,31749,59563,0
29101,31740,59514,0
29096,31726,59468,0
29083,31701,59415,0
29065,31669,59358,0
29046,31643,59306,0
29021,31617,59255,0
28984,31582,59199,0
28941,31543,59138,0
28899,31506,59079,0
28854,31467,59019,0
28805,31424,58954,0
28756,31382,58891,0
28706,31343,58832,0
28653,31298,58770,0
28597,31244,58698,0
28541,31188,58625,0
28486,31132,58553,0
28425,31066,58475,0
28359,30991,58392,0
28295,30919,58317,0
28234,30853,58254,0
28172,30786,58191,0
28114,30722,58122,0
28067,30671,58061,0
28029,30634,58011,0
27995,30601,57964,0
27967,30568,57915,0
27949,30543,57871,0
27937,30524,57834,0
27922,30503,57797,0
27903,30479,57761,0
27880,30454,57728,0
27848,30424,57691,0
27805,30386,57646,0
27757,30347,57597,0
27710,30312,57549,0
27664,30278,57501,0
27615,30237,57446,0
27566,30192,57386,0
27522,30151,57328,0
27478,30110,57269,0
27433,30061,57202,0
27386,30010,57133,0
27339,29964,57070,0
27290,29919,57009,0
27237,29871,56945,0
27191,29831,56892,0
27163,29812,56866,0
27152,29810,56871,0
27158,29828,56905,0
27191,29872,56983,0
27255,29950,57114,0
27351,30060,57295,0
27482,30203,57525,0
27650,30383,57815,0
27854,30602,58166,0
28089,30853,58568,0
28349,31125,59007,0
28629,31412,59470,0
28919,31704,59942,0
29201,31981,60398,0
29460,32230,60816,0
29692,32452,61191,0
29892,32644,61516,0
30054,32800,61783,0
30180,32924,61994,0
30281,33025,62163,0
30360,33103,62294,0
30415,33153,62383,0
30449,33181,62433,0
30471,33199,62460,0
30485,33209,62470,0
30491,33207,62461,0
30490,33196,62437,0
30486,33181,62404,0
30476,33158,62362,0
30455,33124,62310,0
30424,33083,62251,0
30385,33040,62192,0
30336,32993,62126,0
30274,32937,62046,0
30209,32877,61956,0
30145,32821,61862,0
30077,32760,61762,0
30003,32689,61654,0
29933,32618,61549,0
29876,32558,61457,0
29826,32505,61366,0
29777,32449,61265,0
29730,32393,61162,0
29687,32344,61063,0
29642,32296,60962,0
29591,32242,60858,0
29541,32188,60754,0
29497,32141,60659,0
29456,32100,60570,0
29416,32062,60484,0
29380,32030,60406,0
29346,32001,60340,0
29307,31966,60278,0
29267,31925,60217,0
29233,31886,60163,0
29201,31854,60123,0
29165,31824,60087,0
29129,31793,60050,0
29101,31767,60019,0
29079,31746,59999,0
29057,31726,59984,0
29038,31706,59971,0
29037,31702,59969,0
29053,31715,59983,0
29078,31738,60005,0
29107,31767,60033,0
29146,31806,60067,0
29186,31849,60097,0
29219,31881,60116,0
29246,31904,60128,0
29264,31920,60136,0
29267,31926,60132,0
29254,31913,60108,0
29231,31887,60070,0
29206,31859,60026,0
29178,31827,59978,0
29149,31790,59921,0
29126,31753,59863,0
29115,31728,59809,0
29111,31711,59759,0
29105,31695,59705,0
29099,31682,59649,0
29096,31679,59601,0
29090,31677,59555,0
29080,31668,59505,0
29073,31660,59457,0
29071,31654,59415,0
29061,31643,59373,0
29037,31621,59327,0
29011,31597,59281,0
28990,31574,59240,0
28972,31550,59198,0
28959,31528,59152,0
28956,31516,59110,0
28959,31515,59073,0
28963,31514,59035,0
28967,31511,58996,0
28975,31511,58960,0
28982,31516,58930,0
28982,31518,58899,0
28977,31516,58864,0
28973,31511,58834,0
28963,31504,58806,0
28943,31488,58769,0
28911,31459,58724,0
28877,31426,58682,0
28842,31390,58641,0
28805,31345,58595,0
28768,31296,58548,0
28737,31252,58506,0
28713,31214,58466,0
28692,31177,58423,0
28672,31142,58381,0
28657,31118,58350,0
28647,31101,58324,0
28637,31083,58292,0
28628,31066,58257,0
28618,31049,58225,0
28601,31028,58192,0
28577,30998,58153,0
28556,30970,58114,0
28543,30952,58084,0
28532,30940,58059,0
28523,30926,58029,0
28515,30912,57996,0
28507,30900,57968,0
28492,30882,57938,0
28468,30851,57902,0
28437,30817,57864,0
28400,30785,57826,0
28353,30746,57780,0
28297,30695,57722,0
28244,30644,57664,0
28205,30604,57622,0
28177,30573,57596,0
28167,30559,57594,0
28187,30578,57633,0
28247,30638,57721,0
28345,30733,57856,0
28478,30862,58043,0
28650,31030,58288,0
28852,31232,58590,0
29073,31457,58938,0
29309,31694,59323,0
29557,31942,59736,0
29805,32191,60162,0
30044,32431,60578,0
30276,32658,60968,0
30497,32874,61331,0
30699,33074,61658,0
30872,33246,61937,0
31024,33395,62172,0
31166,33533,62376,0
31296,33656,62553,0
31403,33752,62691,0
31488,33821,62794,0
31559,33876,62872,0
31610,33915,62926,0
31636,33929,62950,0
31643,33923,62949,0
31636,33905,62931,0
31612,33874,62896,0
31578,33833,62845,0
31545,33795,62789,0
31515,33765,62735,0
31488,33740,62680,0
31468,33719,62621,0
31460,33707,62566,0
31461,33703,62519,0
31460,33691,62468,0
31446,33663,62402,0
31420,33629,62331,0
31384,33595,62260,0
31335,33555,62184,0
31275,33498,62095,0
31212,33436,61996,0
31149,33374,61894,0
31082,33309,61783,0
31013,33240,61663,0
30948,33177,61543,0
30887,33118,61426,0
30824,33053,61310,0
30759,32982,61195,0
30697,32913,61093,0
30637,32849,61006,0
30577,32786,60928,0
30524,32726,60857,0
30482,32680,60802,0
30453,32646,60763,0
30431,32617,60735,0
30420,32595,60720,0
30423,32587,60721,0
30433,32591,60732,0
30443,32599,60746,0
30457,32618,60766,0
30479,32653,60798,0
30500,32690,60834,0
30513,32716,60864,0
30523,32734,60890,0
30537,32758,60916,0
30553,32783,60937,0
30565,32798,60941,0
30576,32810,60938,0
30588,32821,60935,0
30595,32824,60926,0
30590,32808,60904,0
30578,32782,60871,0
30562,32754,60832,0
30534,32722,60784,0
30495,32680,60722,0
30448,32633,60654,0
30399,32587,60587,0
30345,32537,60517,0
30288,32483,60438,0
30239,32436,60356,0
30198,32398,60281,0
30155,32357,60206,0
30108,32309,60125,0
30066,32262,60042,0
30030,32224,59966,0
29992,32184,59892,0
29950,32139,59818,0
29903,32087,59744,0
29850,32030,59670,0
29789,31966,59590,0
29728,31904,59509,0
29676,31854,59434,0
29632,31810,59364,0
29590,31765,59295,0
29554,31724,59228,0
29528,31695,59169,0
29504,31668,59115,0
29476,31635,59056,0
29450,31599,58996,0
29428,31568,58943,0
29405,31539,58893,0
29372,31502,58837,0
29329,31456,58779,0
29287,31413,58724,0
29247,31374,58669,0
29206,31332,58609,0
29170,31293,58552,0
29142,31261,58502,0
29115,31234,58456,0
29088,31206,58408,0
29069,31184,58365,0
29058,31170,58331,0
29045,31155,58300,0
29028,31133,58268,0
29010,31112,58240,0
28994,31095,58220,0
28973,31074,58199,0
28945,31044,58169,0
28917,31013,58135,0
28892,30990,58103,0
28866,30970,58070,0
28842,30949,58031,0
28824,30932,57993,0
28812,30921,57959,0
28800,30912,57924,0
28789,30902,57885,0
28782,30899,57850,0
28782,30904,57822,0
28779,30903,57795,0
28773,30895,57771,0
28773,30892,57760,0
28779,30899,57764,0
28787,30913,57781,0
28804,30938,57821,0
28845,30988,57902,0
28911,31066,58031,0
29002,31166,58205,0
29125,31293,58429,0
29284,31458,58714,0
29474,31660,59057,0
29687,31884,59440,0
29924,32125,59852,0
30186,32386,60290,0
30459,32655,60736,0
30724,32915,61160,0
30972,33160,61545,0
31206,33388,61888,0
31413,33593,62184,0
31585,33770,62434,0
31730,33918,62647,0
31856,34040,62830,0
31962,34134,62974,0
32039,34197,63077,0
32087,34241,63148,0
32115,34268,63198,0
32122,34273,63223,0
32113,34258,63221,0
32101,34240,63205,0
32090,34226,63187,0
32074,34210,63164,0
32056,34191,63132,0
32042,34174,63097,0
32031,34159,63066,0
32012,34138,63030,0
31982,34105,62982,0
31947,34069,62932,0
31911,34033,62882,0
31868,33991,62820,0
31817,33941,62746,0
31767,33892,62669,0
31719,33847,62596,0
31663,33792,62514,0
31601,33728,62419,0
31544,33671,62319,0
31496,33620,62219,0
31450,33566,62117,0
31406,33505,62013,0
31363,33445,61913,0
31316,33385,61814,0
31259,33317,61713,0
31195,33245,61612,0
31132,33178,61524,0
31074,33120,61447,0
31018,33063,61374,0
30970,33016,61309,0
30940,32986,61257,0
30915,32964,61217,0
30892,32944,61183,0
30882,32931,61161,0
30890,32935,61155,0
30905,32952,61159,0
30921,32971,61165,0
30940,32993,61178,0
30966,33023,61205,0
30993,33055,61236,0
31015,33079,61256,0
31033,33096,61273,0
31050,33112,61291,0
31058,33118,61306,0
31055,33109,61308,0
31048,33094,61299,0
31046,33080,61286,0
31043,33067,61264,0
31037,33051,61236,0
31035,33039,61215,0
31036,33034,61203,0
31035,33030,61186,0
31031,33022,61160,0
31023,33014,61130,0
31012,33006,61097,0
30991,32986,61052,0
30959,32952,60988,0
30921,32913,60914,0
30881,32873,60837,0
30836,32828,60753,0
30790,32781,60663,0
30752,32744,60581,0
30720,32717,60508,0
30689,32688,60434,0
30664,32662,60364,0
